시군명,인허가일자,사업장명,통합영업상태명,폐업일자,소재지시설전화번호,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,의료기관종별명,총면적
용인시,20031027,고은하늘성형외과의원,영업/정상,,031-272-6001,"경기도 용인시 수지구 풍덕천로 119, 로얄스포츠센터 403,403-1,403-2호 (풍덕천동)","경기도 용인시 수지구 풍덕천동 1078번지 로얄스포츠센터,403호,403-1호,403-2호",16836,37.3230081,127.0947982,의원,208410.8589,424599.1002,의원,153.78
용인시,19450425,고의원,폐업,20090707,031-322-4137,경기 용인시 처인구 백암면 백암로185번길 50-7,경기도 용인시 처인구 백암면 백암리 433번지,17178,,,의원,,,의원,0
용인시,19970512,고치과의원,영업/정상,,031-334-7103,경기도 용인시 처인구 이동읍 백옥대로 625 (영찬빌딩 2층),경기도 용인시 처인구 이동읍 천리 236번지 17호 영찬빌딩 2층,17128,37.1924714,127.2067043,치과의원,218286.1142,410096.3449,치과의원,0
용인시,20020517,곽정아산부인과의원,영업/정상,,031-261-8383,"경기도 용인시 수지구 풍덕천로 119, 3층 304호 (풍덕천동, 로얄스포츠센터)",경기도 용인시 수지구 풍덕천동 1078번지 로얄스포츠센터 3층 304호,16836,37.3230081,127.0947982,의원,208336.6443,424568.7818,의원,138.53
용인시,20140826,광교JC정형외과의원,영업/정상,,031-217-4700,"경기도 용인시 수지구 광교중앙로 314, 401~403호 (상현동, 세현빌딩)",경기도 용인시 수지구 상현동 1131-2번지 세현빌딩 401~403호,16943,37.2978143,127.0697745,의원,206108,421778,의원,289.8
용인시,20160630,광교고운꿈피부과의원,영업/정상,,031-217-7555,"경기도 용인시 수지구 광교중앙로 304, 401, 402호호 (상현동)","경기도 용인시 수지구 상현동 1131-6번지 401, 402호호",16943,37.2969855,127.0695482,의원,206091,421693,의원,297.39
용인시,20150112,광교고은e치과의원,영업/정상,,031-231-2080,"경기도 용인시 수지구 광교중앙로 315, 2층 204호 (상현동, 광교티타워)",경기도 용인시 수지구 상현동 1117-1번지 광교티타워 2층 204호,16944,37.29828541,127.0690504,치과의원,206051.8632,421813.8516,치과의원,171.66
용인시,20140929,광교그린산부인과의원,영업/정상,,031-211-0095,"경기도 용인시 수지구 광교중앙로 308, 3층 301호 (상현동, 광교에스타워)",경기도 용인시 수지구 상현동 1131번지 5호 광교에스타워 3층 301호,16943,37.2973593,127.0696875,의원,206106.654,421707.6479,의원,150.02
용인시,20120326,광교미소모아내과의원,영업/정상,,031)212-1475,경기 용인시 수지구 광교중앙로 301,,,,,의원,206019.3071,421667.0244,의원,291.19
용인시,20140203,광교미소바른치과의원,영업/정상,,031-202-8275,경기 용인시 수지구 광교중앙로 319,,,,,치과의원,206075,421841,치과의원,125.77
용인시,20210125,광교바른내과의원,영업/정상,,031-893-4560,"경기도 용인시 수지구 광교중앙로 298, 드림타워2 4층 402~404호 (상현동)",경기도 용인시 수지구 상현동 1131-8 드림타워2,16943,37.29656527,127.0694664,의원,206087.7398,421622.2865,의원,290.32
용인시,20180118,광교산한의원,영업/정상,,031-276-9913,경기도 용인시 수지구 고기로 134 (동천동),경기도 용인시 수지구 동천동 85번지,16824,37.34796176,127.0895864,한의원,207864.431,427317.7684,한의원,98.46
용인시,20120418,광교서울이비인후과의원,영업/정상,,031)262-8200,"경기도 용인시 수지구 광교마을로 54, 403호 (상현동, 에스비타운)",경기도 용인시 수지구 상현동 1132번지 에스비타운 403호,16943,37.2980662,127.070474,의원,206182.4745,421798.3721,의원,136.53
용인시,20120423,광교연세소아청소년과의원,영업/정상,,031-217-2323,경기 용인시 수지구 광교중앙로295번길 9,,,,,의원,205967.9253,421662.9071,의원,78.4
용인시,20120405,광교웃음진치과의원,영업/정상,,031)213-7528,경기도 용인시 수지구 광교중앙로 310 (상현동),경기도 용인시 수지구 상현동 1131번지 1호 신명프라자 503호,16943,37.2975981,127.0697179,치과의원,206126.5219,421797.3134,치과의원,115.76
용인시,20131128,광교으뜸정형외과의원,영업/정상,,031-216-8875,경기 용인시 수지구 광교중앙로 308,,,,,의원,206106.654,421707.6479,의원,262.06
용인시,20130916,광교이사랑치과의원,폐업,20210517,031-213-2810,"경기도 용인시 수지구 광교중앙로 311, 402호 (상현동, 희성빌딩)",경기도 용인시 수지구 상현동 1117번지 3호,16944,37.29781616,127.0689064,치과의원,206040.2344,421761.3642,치과의원,134.4
용인시,20130805,광교이음치과의원,영업/정상,,031-211-2885,경기 용인시 수지구 광교중앙로 308,,,,,치과의원,206106.654,421707.6479,치과의원,149.7
용인시,20170216,광교인내과의원,영업/정상,,031-212-3082,"경기도 용인시 수지구 광교중앙로 294, 301호, 303호 (상현동)","경기도 용인시 수지구 상현동 1133번지 301호, 303호",16943,37.29607775,127.0692548,의원,206066,421584,의원,184.29
용인시,20210405,광교장내과의원,영업/정상,,031-214-7272,"경기도 용인시 수지구 광교중앙로 320, 403호 (상현동)",경기도 용인시 수지구 상현동 1131,16943,37.29838789,127.0699637,의원,206132.3499,421822.9232,의원,135.3
용인시,20191007,광교정한의원,영업/정상,,312161114,"경기도 용인시 수지구 광교중앙로 314, 202호 (상현동)",경기도 용인시 수지구 상현동 1131번지 2호 202호,16943,37.29790057,127.0698085,한의원,206120.6998,421771.0695,한의원,129.95
용인시,20130705,광교치과의원,영업/정상,,031-211-2835,경기 용인시 수지구 광교중앙로 294,,,,,치과의원,206066,421584,치과의원,190.93
용인시,20120709,광교한의원,영업/정상,,031)214-7975,"경기도 용인시 수지구 광교중앙로 320, 701호 (상현동)",경기도 용인시 수지구 상현동 1131번지 701호,16943,37.2982918,127.0699102,한의원,206132.3499,421822.9232,한의원,237.73
용인시,20050329,구갈강남치과의원,영업/정상,,031-274-5075,"경기도 용인시 기흥구 강남로 12, 스카이프라자 401호 (구갈동)",경기도 용인시 기흥구 구갈동 594-2 스카이프라자,16978,37.27109936,127.1274731,치과의원,211241.0974,418804.8706,치과의원,138.7
용인시,20040102,구갈서울안과의원,영업/정상,,031-287-3369,경기도 용인시 기흥구 구갈로 70 (구갈동),경기도 용인시 기흥구 구갈동 352 메가타운 302호,16972,37.2804565,127.1116377,의원,209834.5205,419847.8279,의원,111.35
용인시,20010716,구룡한의원,폐업,20060703,031-262-1175,"경기도 용인시 수지구 상현로42번길 49 상가 301호 (상현동,금호베스트빌2차아파트)",경기도 용인시 수지구 상현동 832 금호베스트빌상가301호,16939,37.3028717,127.0801897,한의원,,,한의원,68
용인시,20220328,구름정신건강의학과의원,영업/정상,,031-326-0381,경기 용인시 처인구 금령로 86,,,,,의원,218209.5417,414813.228,의원,292.17
용인시,20020111,구성경희한의원,폐업,20051025,031-287-8575,경기도 용인시 기흥구 마북로 135 가동 201호 (마북동),경기도 용인시 기흥구 마북동 171번지 2호 가동 201호,16910,37.3024046,127.1219333,한의원,,,한의원,180
용인시,19991018,구성산부인과의원,폐업,20020531,,경기도 용인시 기흥구 구성로 21 (마북동),경기도 용인시 기흥구 마북동 370번지 5호,16917,37.2950167,127.1120534,의원,,,의원,99
용인시,20080930,구성서울내과의원,폐업,20090501,031-283-7702,"경기도 용인시 기흥구 구성로 98 403호 (언남동,우민빌딩)",경기도 용인시 기흥구 언남동 414번지 5호 우민빌딩 403호,16919,37.2937659,127.1197995,의원,,,의원,109.2
용인시,19960710,구성서울치과,폐업,20091231,031-275-0275,경기도 용인시 기흥구 구성로 59 (마북동),경기도 용인시 기흥구 마북동 317번지 11호,16917,37.2949859,127.1161021,치과의원,,,치과의원,88.55
용인시,20071024,구성수치과의원,영업/정상,,031-283-2874,"경기도 용인시 기흥구 구성로 102 (언남동, 206호)",경기도 용인시 기흥구 언남동 416번지 5호 206호,16919,37.293378,127.1203289,치과의원,210603.9505,421280.4384,치과의원,111.6
용인시,20000202,구성연세의원,영업/정상,,031-283-9890,경기 용인시 기흥구 구성로 74,,,,,의원,210363.3689,421413.0194,의원,322.5
용인시,20110921,구성이비인후과의원,영업/정상,,031-285-2275,"경기도 용인시 기흥구 구성로 98 (언남동, 구성빌딩)",경기도 용인시 기흥구 언남동 414번지 5호 우민빌딩  4층,16919,37.29379051,127.119926,의원,210557.087,421323.8336,의원,104.4
용인시,20001025,구성이비인후과의원,폐업,20021231,,경기 용인시 기흥구 구성로 98,경기도 용인시 기흥구 마북동 연원마을 삼호벽산@ 주상가,,,,의원,,,의원,45
용인시,20030609,구성치과의원,영업/정상,,031-283-2752,경기도 용인시 기흥구 구성로 95 (언남동),경기도 용인시 기흥구 언남동 336번지 5호 타임빌딩 201호,16918,37.29417876,127.1201272,치과의원,210585.6336,421361.4288,치과의원,124.28
용인시,20090303,구성한의원,폐업,20201223,031-275-6969,"경기도 용인시 기흥구 구성3로28번길 16, 303호 (청덕동, 우성프라자)",경기도 용인시 기흥구 청덕동 502번지 7호 우성프라자 303호,16892,37.29499826,127.1521319,한의원,213415.9505,421457.1918,한의원,126.84
용인시,20110329,국민의료소비자생활협동조합기흥지점연세사랑의원,폐업,20110803,031-283-7588,"경기도 용인시 기흥구 중부대로746번길 2 (상하동,204호)",경기도 용인시 기흥구 상하동 213번지 13호 204호,17070,37.261659,127.1396919,의원,212325.7579,417762.3881,의원,174
용인시,20031205,국원석소아청소년과의원,폐업,20140701,031-276-9913,"경기도 용인시 수지구 만현로 110, B동 302호 (상현동, 원희캐슬프라자)",경기도 용인시 수지구  254번지 14호 원희캐슬프라자 B동 302호,16930,37.306761,127.084886,의원,207423.6344,422761.1441,의원,138.32
용인시,20170707,굿닥터의원,영업/정상,,031-8009-0365,"경기도 용인시 기흥구 구갈로 55, 3층 (구갈동, JJ프라자 )",경기도 용인시 기흥구 구갈동 391번지 3호,16971,37.2789077,127.1106319,의원,209746.3896,419675.8629,의원,231
용인시,20170731,굿닥터치과의원,영업/정상,,031-272-7575,경기도 용인시 수지구 신봉2로 115-16 (신봉동),경기도 용인시 수지구 신봉동 956-2번지,16811,37.3286481,127.0683576,치과의원,206000,425201,치과의원,93.39
용인시,20070425,굿모닝안과의원,영업/정상,,031-287-0080,"경기도 용인시 기흥구 동백중앙로 273, 동백 훼미리프라자Ⅱ 503호 (중동)",경기도 용인시 기흥구 중동 830-2 동백 훼미리프라자Ⅱ 503호,17006,37.27701024,127.153433,의원,213534.4512,419461.8667,의원,99.4
용인시,20041110,굿모닝외과의원,영업/정상,,031-287-0431,경기 용인시 기흥구 중부대로 563,,,,,의원,211082.4139,418834.9562,의원,754.7
용인시,20060605,굿모닝치과의원,영업/정상,,031-693-7525,"경기도 용인시 기흥구 중부대로788번길 22, 210호 (상하동, 수원동마을쌍용아파트단지내상가)",경기도 용인시 기흥구 상하동 621번지,17077,37.25752838,127.1404521,치과의원,212249.8836,417253.671,치과의원,118.8
용인시,20000419,굿모닝치과의원,영업/정상,,031-321-7528,경기도 용인시 처인구 금령로71번길 16 (김량장동),경기도 용인시 처인구 김량장동 254번지 370호,17052,37.2363835,127.2039826,치과의원,218035.5612,414967.7911,치과의원,0
용인시,20110713,굿페이스치과의원,폐업,20111209,031)896-2884,"경기도 용인시 수지구 문정로7번길 14 (풍덕천동,삼공타워 4층)",경기도 용인시 수지구 풍덕천1동 1082번지 11호 삼공타워 4층,16841,37.3210978,127.0950554,치과의원,208360.2698,424356.7039,치과의원,439.82
용인시,20200218,그레이스치과의원,영업/정상,,031-282-2891,"경기도 용인시 기흥구 동백중앙로 283, 골드프라자 C동 307,308호 (중동)",경기도 용인시 기흥구 중동 829번지 골드프라자,17006,37.27759947,127.1535444,치과의원,213551.0372,419536.0143,치과의원,170
용인시,20050516,그린소아과의원,폐업,20071130,031-718-2306,"경기도 용인시 기흥구 죽전로 50 403호 (보정동,센타프라자)",경기도 용인시 기흥구 보정동 1805번지 2호 센타프라자 403호,16898,37.3201803,127.1142107,의원,,,의원,129.6
용인시,20041215,그린치과의원,영업/정상,,031-266-2804,"경기도 용인시 수지구 현암로125번길 6, 303호 (죽전동, 그린프라자)",경기도 용인시 수지구 죽전동 1178번지 1호 그린프라자  303호,16876,37.3321457,127.1234922,치과의원,210878.9001,425585.0488,치과의원,107.21
용인시,20030502,글렘흉부외과의원,폐업,20030827,031-276-2378,"경기도 용인시 수지구 풍덕천로 114 401호 (풍덕천동,강동빌딩)",경기도 용인시 수지구 풍덕천동 1080-6강동빌딩 401호,16841,37.3221522,127.0947746,의원,,,의원,226.66
용인시,19860807,금.란산부인과의원,영업/정상,,031-335-1155,경기도 용인시 처인구 금령로106번길 13-5 (김량장동),경기도 용인시 처인구 김량장동 81번지 4호,17051,37.2344385,127.2085413,의원,218441.0044,414752.731,의원,904.6
용인시,20040811,금강한의원,폐업,20200827,031-2628718,경기도 용인시 수지구 상현로88번길 2 (상현동),경기도 용인시 수지구 상현동 244번지 2호,16939,37.305077,127.0827783,한의원,207266.3153,422570.1609,한의원,106.5
용인시,20011025,금선한의원,영업/정상,,031-282-6100,"경기도 용인시 기흥구 구갈로72번길 10, 3층 301호 (구갈동, 낙원상가)",경기도 용인시 기흥구 구갈동 353번지,16972,37.28058803,127.1124909,한의원,209905.7226,419852.6538,한의원,248.25
용인시,20050818,금화한의원,영업/정상,,031-274-3663,"경기도 용인시 기흥구 금화로11번길 42, 2층 (상갈동, 상갈프라자)",경기도 용인시 기흥구 상갈동 481번지 1호,17073,37.2632408,127.1084339,한의원,209552.2307,417934.5331,한의원,85
용인시,20070417,기독의원,영업/정상,,031-322-1512,경기도 용인시 처인구 백암면 백암로 217 (2층),경기도 용인시 처인구 백암면 백암리 374번지 30호 2층,17178,37.16545003,127.3736437,의원,233120.4854,407140.6712,의원,162.3
용인시,20070105,기린웰소아청소년과의원,영업/정상,,031-679-0140,"경기도 용인시 기흥구 동백죽전대로 444, 503호 (중동, 쥬네브썬월드빌딩)",경기도 용인시 기흥구 중동 833번지,17006,37.27799636,127.1515898,의원,213383.9778,419575.3412,의원,109.06
